,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
581,0.9039130434782602,-2.913473465243035e-16,0.02887666140477385,0.9,-0.002944732160492125,0.16000000000000003,0.001711766430178971,0.01919797152284323,12.0,0.037267080745341616,54.27286833855796,0.8699999999999999,-0.03301810005210011,0.885,-0.01960504974461419,0.925,0.019196981087179932,0.945,0.0406580073291959,0.040000000000000036,0.16000000000000003,0.03247711925079346,0.03199706612574458,0.022985417229273542,0.022807619975342877,0.020000000000000018,0.018528485775712755,0.015136421345941127,0.0695659932036777,0.07330202345259323,0.3368912604092065,0.14428160683676658,0.6631087395907934,0.23272005163530093,0.5080482887574415,0.06725295236193629,0.2903469637795033,0.508688585680326,0.4108162907955213,0.03662109375,0.146484375,0.1708984375,0.03951986961810805,0.23238345201703614,0.08338452797987311,0.4903149894982296,0.08667865541414424,0.5096850105017704,0.2095830530121254,0.9619960944417973,0.20895006020543316,0.3989874999628454,0.411901026749635,0.6739623705406791,0.7961064763574626,0.6667625151791956,1.6938347309753734,1.7698546338400052,1.7624318541335349,1.9533038980802515,1.9944044989939238,1.9886350937216544,1.7745176627935488,2.0476928433652555,1.5824092400461809,1.6999519199749322,S2
582,0.9062149532710282,3.825254408833094e-16,0.03038688904282462,0.905,-0.0024284734718751366,0.18499999999999994,0.0017459495536097248,0.019400901636934764,11.0,0.03426791277258567,54.393479623824454,0.87,-0.03403002336448557,0.885,-0.02028421681807588,0.925,0.017547330317235044,0.95,0.04208611844778579,0.040000000000000036,0.18499999999999994,0.03390245327103397,0.03324135634599674,0.023855649692840743,0.023614520340181785,0.020000000000000018,0.01915773567655421,0.011297273830649494,0.06101609903049068,0.04606223331122852,0.24878017753792067,0.13909011189202797,0.7512198224620793,0.19644961903390598,0.33116828137276527,0.059227032966768775,0.2221672168851614,0.5603125865217944,0.28605696370716127,0.03662109375,0.146484375,0.390625,0.028057649637089718,0.23424205222009448,0.05172354312601896,0.43181909556377074,0.06805704012607222,0.5681809044362292,0.1478382328891809,0.7600028304228882,0.21045705877624385,0.35894573064459023,0.44991628800048183,0.5653154172435901,0.8665072980111289,0.6785392477602155,1.7351891177396606,1.797833240611622,1.9008800303344464,1.9790839227373116,1.835562091886448,1.5606477482646683,2.095614400925437,2.0595073267790185,1.8091512119399242,1.425825199876526,Wake
583,0.9076718749999998,-4.163336342344337e-17,0.02873457317471263,0.905,-0.0024203863380014012,0.16999999999999993,0.0017047211021812706,0.01892917371766981,8.0,0.025,54.48521943573665,0.875,-0.0327221727323998,0.885,-0.021039510883895385,0.925,0.017529315929598888,0.95,0.04103295839070681,0.040000000000000036,0.16999999999999993,0.03204045846395522,0.032103303796559145,0.022747265624999992,0.022763594002916908,0.020000000000000018,0.019182661848504368,0.012172294754708247,0.0829077044334031,0.03576771945151287,0.24362041605966592,0.11104969441725286,0.7563795839403341,0.15898970862347397,0.32208750901304545,0.07964974225741973,0.21802681596997825,0.5632546358279926,0.2792119336510297,0.03662109375,0.0732421875,0.390625,0.004035963683061153,0.03328542064083062,0.03664940338332404,0.30225514985907215,0.08460379412352405,0.6977448501409279,0.12528916118990924,0.4331886502609425,0.03274345462622583,0.26409749222092505,0.5293008116635778,0.3599017872580408,0.8173500560377635,0.43855977634981164,1.7135848357099681,1.7400683759888753,1.9015927258707506,1.896494789491963,1.751268107873318,2.0583881324820035,1.5841201044498106,2.163998929707899,1.834319083646851,1.331806175835821,S1
584,0.9093593749999996,2.6159630017730253e-16,0.028413851090224103,0.905,-0.0030071503383819476,0.15999999999999992,0.0016630677560753645,0.0190046398865468,8.0,0.025,54.58916927899682,0.875,-0.03300119340154667,0.89,-0.020800953714147308,0.925,0.017088160650983175,0.95,0.041164835441508396,0.03500000000000003,0.15999999999999992,0.03179261363636985,0.03183431312790032,0.022628613281250008,0.022641262236142448,0.020000000000000018,0.019678325410892705,0.004062619689514043,0.039302250484940654,0.013301640746777508,0.12868160360663156,0.09006698673349127,0.8713183963933685,0.10743124716978282,0.1476860859810614,0.038549574995192994,0.12105022910171781,0.6266432072625437,0.13774781623730614,0.03662109375,0.09765625,0.390625,0.003986797887336095,0.03906782468324916,0.013406077363922724,0.13137016095234408,0.08864203818026026,0.8686298390476559,0.10603491343151908,0.1512383699555786,0.038323988796193566,0.12342943001747529,0.6252054559143472,0.14083820643479258,0.8087664490454511,0.3633447421936109,1.694288961448288,1.7180717534368959,1.6567542369852317,1.8744511850731684,1.9915020903776524,1.8458266904983307,1.8971199848858813,2.018072595303544,1.7346010553881064,1.9095425048844386,S1
585,0.9071339563862925,1.9852586172424917e-16,0.028861914777273387,0.905,-0.0022048117296489256,0.16499999999999992,0.0016518958095548882,0.01879317781865299,7.0,0.021806853582554516,54.43448275862065,0.875,-0.03215001693078674,0.885,-0.021946780187592968,0.925,0.017688905255316495,0.95,0.04255144588920512,0.040000000000000036,0.16499999999999992,0.03218419003115973,0.03219709390755931,0.022963092361293038,0.022961297064950523,0.020000000000000018,0.019796881349045226,0.02007776032657055,0.11665516625211184,0.051271366855826436,0.2978952695547525,0.12084068760028795,0.7021047304452475,0.19218981478268493,0.4242889367314744,0.11033775823712572,0.26074392901331905,0.531865562009673,0.35367269741540486,0.01220703125,0.048828125,0.390625,0.013453224997703628,0.08600522004053653,0.04661343763169524,0.2979953848273617,0.10980991657125627,0.7020046151726383,0.16987657920065513,0.42449205943479174,0.08250602816735245,0.26082106267262006,0.5318067417648022,0.353815300657939,0.8244081973315917,0.3325004979874922,1.660615369996995,1.7640280561225294,1.7205445990488832,1.8602413545005154,1.9382276528832971,1.767153658425855,2.0124308313968755,1.8718021769015916,1.9322113046971516,1.7594986070098335,S1
586,0.9104858934169281,7.343481448147587e-17,0.030860290095542812,0.905,-0.005019555509552132,0.20000000000000007,0.001639523244750235,0.01881209338295346,8.0,0.025078369905956112,54.656003134796265,0.88,-0.030998329094457877,0.89,-0.02119746074111309,0.925,0.015346278538475283,0.955,0.044114235228012055,0.03500000000000003,0.20000000000000007,0.0339070601920366,0.03395279689518646,0.024159452049409915,0.024190685982119015,0.020000000000000018,0.019689108061749505,0.009345886524802607,0.07028802699832017,0.019662389656075873,0.14787581374223263,0.11330316541671008,0.8521241862577673,0.14231144159758857,0.17353786704688165,0.06792779636085208,0.13791311586318528,0.6163331891906644,0.16002300425605578,0.01220703125,0.048828125,0.390625,0.006302730035215613,0.05195801761849332,0.01818745950182538,0.14993254287451796,0.10311682276494635,0.850067457125482,0.12760701230198734,0.17637722938073344,0.05065320631244892,0.13970328228470485,0.6152221017365345,0.1624395713226217,0.8878173264240544,0.3491398433864059,1.6083672485202603,1.7593334201418138,1.7274763433159814,1.7827585083690787,1.6814484484103724,1.7532931884002587,1.9304856787296816,1.8309801823813363,1.4790760945708568,1.445134861142824,REM
587,0.9085468749999995,-6.314393452555578e-17,0.031649991054934455,0.905,-0.005361429463422551,0.20000000000000007,0.0016016630835507153,0.01875045920588025,8.0,0.025,54.519623824451386,0.875,-0.03521375391849535,0.885,-0.022425236849236863,0.925,0.017551077311546037,0.955,0.04422606376160887,0.040000000000000036,0.20000000000000007,0.034854525862076526,0.0346603372609227,0.024835058593749945,0.02467629231952033,0.020000000000000018,0.018192916312659346,0.0017022246073514448,0.010799187321826486,0.019661414032786144,0.12473518020774797,0.13796383651834,0.875264819792252,0.1593274751584776,0.1425113604330109,0.010741292536551695,0.11754761257565376,0.628749886671871,0.1332287872230105,0.03662109375,0.146484375,0.390625,0.005852565004928717,0.05448899953456122,0.028318453199102284,0.2636526346799922,0.07908974028803559,0.7363473653200078,0.11326075849206658,0.3580546995851774,0.05305628895678023,0.23400644362083722,0.5517836914521972,0.3060533078431101,0.9035630783704528,0.29663863817530506,1.5875791186216013,1.8023314081534538,1.77795149626172,1.9421926726551808,1.6047209225559615,1.9123874570166697,1.9974679587201634,1.9752377641498335,1.8617180578349652,1.4488147181012248,REM
588,0.9068068535825543,1.5079664758148543e-16,0.03126509759910592,0.9,-0.005010099214411312,0.20000000000000007,0.0015836845142341322,0.01838529183127108,8.0,0.024922118380062305,54.412523510971766,0.87,-0.03374981376134352,0.885,-0.02179259362725164,0.925,0.015555054686442055,0.95,0.04447444467018838,0.040000000000000036,0.20000000000000007,0.034244937694711826,0.03409886473634323,0.02428926349705453,0.024193819587644095,0.015000000000000013,0.018023110524177155,0.008556456632941004,0.058287899820112406,0.023398198369665543,0.15939212936481742,0.12339824925236002,0.8406078706351826,0.15535290425496656,0.18961531878636476,0.05665241345122554,0.14789584135880882,0.6100958815382093,0.1736299933391055,0.01220703125,0.048828125,0.3662109375,0.005743739366279532,0.042197965248133254,0.020669248389213784,0.1518523334038465,0.1154448825293054,0.8481476665961536,0.1418578702847987,0.17903997073206726,0.04133191112888868,0.14137137124842,0.6141838761939145,0.16470052321302364,0.8845577391717926,0.27625554593730434,1.6063271444550562,1.8185761533360807,1.9570959480130292,1.66879775809322,1.6456175690116028,1.71714860543688,1.6232949470955267,1.8028093054146401,1.856297990365626,1.9723434061234688,REM
589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
605,0.878549848942598,-1.7776984986445105e-16,0.04220095961469783,0.88,0.001492430584739246,0.24,0.002061107336532695,0.02157884049685967,31.0,0.09365558912386707,52.737460815047015,0.823,-0.056436650198707736,0.85,-0.027886831864673917,0.91,0.027131466266052784,0.935,0.05545015105740164,0.06000000000000005,0.24,0.04780206902866614,0.04755796282439763,0.03349230109254206,0.033170919333518976,0.030000000000000027,0.027113198743890732,0.019036992606408686,0.11216657255991665,0.06141780199009033,0.36187566417780254,0.10830292827684895,0.6381243358221974,0.18875772287334797,0.5670927182420341,0.10630998007772074,0.3088629144102878,0.4935518896454386,0.4492221308908633,0.03662109375,0.146484375,0.1708984375,0.044950358732218594,0.3514165351393192,0.06355416788027832,0.49685889278881157,0.06435773789956213,0.5031411072111883,0.17286226451205905,0.9875140108165722,0.3011533276236993,0.40336884100062503,0.4075569900707501,0.6868846169889602,1.0801962290524654,0.5329837864501182,2.079289646790807,1.7856001888675201,1.8688618631101959,1.8718021769015913,1.8961761433811748,1.9497637183713032,1.9836504770381604,1.791759469228055,1.8262456452992244,1.4566751578816903,S2
606,0.8800906344410879,-5.836217712531034e-17,0.04265425769954619,0.88,0.0027935758414046052,0.24,0.0020862926640070898,0.02200753887928538,35.0,0.10574018126888217,52.8466300940439,0.823,-0.0585456259534155,0.85,-0.02787181133211794,0.91,0.02615936555891235,0.935,0.055598014579603755,0.06000000000000005,0.24,0.048375537855910304,0.04793628747050737,0.03402004362866352,0.03353087655120841,0.030000000000000027,0.02863747878081957,0.020466013319125648,0.07714956189907785,0.07893127878164768,0.2975427350302465,0.1863458377092792,0.7024572649697536,0.28574312981005257,0.42357414446138314,0.07431825751991952,0.2604722719550103,0.5320726573871347,0.35317071240789405,0.03662109375,0.146484375,0.1953125,0.05007854584296834,0.277120832564547,0.08730206065951668,0.4831054761539742,0.09340808436829912,0.5168945238460259,0.23078869087078413,0.9346306719586822,0.2446081947858646,0.39413818412898133,0.4166651685134006,0.6599164410594668,1.115718296199505,0.5825459337630313,2.1105967094596316,1.7580484118857433,1.7000019988491695,1.8079323284736561,1.864080130807681,1.9771626925594177,1.8410305182348379,1.744691958370069,2.003068562895262,1.6274564179367785,S1
607,0.8805891238670696,-1.512720797903159e-16,0.04171004242298291,0.88,0.0025510600490397106,0.24,0.002079569602994964,0.02209425328832804,34.0,0.1027190332326284,52.88918495297806,0.825,-0.057124166206159635,0.855,-0.02681830177066427,0.91,0.026877912363543616,0.935,0.05285779161689321,0.05500000000000005,0.24,0.04709402178889471,0.04668252470353344,0.03282655324431143,0.032674300911334976,0.025000000000000022,0.02682859203912602,0.01012938767807951,0.030188886137455143,0.07681001505041067,0.22891895070726528,0.2587236522720166,0.7710810492927348,0.34566305500050676,0.2968805301559915,0.02974217002811514,0.2061348810596136,0.571590122458626,0.25996178864450237,0.03662109375,0.146484375,0.244140625,0.030619134916650373,0.14156962723657376,0.09593859298835979,0.4435785296983592,0.12034462760304174,0.5564214703016407,0.2469023555080519,0.7971988022997956,0.1324041813925835,0.3671251209260756,0.4423892568812505,0.5862292317879811,1.1349693259531577,0.5029417924583944,2.1149024066287283,1.70172759371761,1.9060642405081136,1.8801086390593449,2.1539745935424026,1.9740810260220096,1.8638127868681125,1.6933193964148026,2.512305623976115,1.83961549040569,S1
608,0.8785090361445782,-1.1670717939583724e-16,0.041910095579166605,0.88,0.0022966057911730786,0.24,0.002057488319514369,0.022217413804294178,30.0,0.09036144578313253,52.75297805642633,0.8235,-0.0556792616698526,0.85,-0.026369003817999337,0.905,0.02569389257856103,0.935,0.055227648734892165,0.05500000000000005,0.24,0.04726558803189368,0.04725936841577817,0.03290290680795471,0.03289032292103822,0.025000000000000022,0.026191321585845362,0.022933150346009352,0.05923338482877898,0.09597689295510624,0.24789599986508612,0.29118906779996967,0.7521040001349139,0.41009911110108527,0.3296033524893074,0.057545424613242,0.2214589330333743,0.560817351560016,0.284880666542844,0.03662109375,0.146484375,0.2685546875,0.05701543707386944,0.23092752386341303,0.11059656356166771,0.4479451861082646,0.13630097433248312,0.5520548138917354,0.3039129749680203,0.8114143284983872,0.20776796964730687,0.3701454383494026,0.43957973936656397,0.5941079371065068,1.1407886786070207,0.43311685073856926,2.0598316460973933,1.702403425279171,1.9325320231091372,1.9533038980802515,1.8901995420413076,2.127381003968955,1.9148195619852824,1.9900349539642515,2.0104486701928845,2.1400661634962708,S2
609,0.8774698795180715,7.189697298024357e-17,0.04052617291608115,0.88,0.0026247531155077497,0.22999999999999998,0.002034682083248055,0.022273774467326608,30.0,0.09036144578313253,52.67304075235105,0.825,-0.05534657024439721,0.855,-0.024703545954865402,0.9,0.02515044254752341,0.93,0.051024719765811154,0.04500000000000004,0.22999999999999998,0.04543460852474266,0.045098847776989144,0.031477355203948384,0.031144681124791934,0.025000000000000022,0.02529202299522254,0.03986410177189631,0.08827868040925323,0.1351741636253687,0.2993419206722134,0.3163969471693257,0.7006580793277866,0.49143521256659073,0.4272296709393587,0.08459725571751482,0.26185792142996067,0.5310152816431051,0.35573527224308893,0.03662109375,0.146484375,0.2197265625,0.09480445546353718,0.31378470043084106,0.14482983177223976,0.4793591730884436,0.15730234781894561,0.5206408269115563,0.39693663505472254,0.9207099180677095,0.27291205612820413,0.39160900285182787,0.4191318426636269,0.652694866692975,1.1407681051905079,0.8101023451070598,2.05037435175845,1.6954637763844709,1.6700051437945524,1.720885129641398,1.877281642666217,1.7298840655099674,2.097141118779237,1.9682159065696114,1.637608789400797,2.0794415416798357,S2
610,0.8785196374622352,-1.0867439878506064e-16,0.042255522226758074,0.88,0.0017069387133813452,0.245,0.002053575349767256,0.022491818945984347,32.0,0.09667673716012085,52.75736074270554,0.823,-0.055655583167606035,0.855,-0.024337829207519535,0.905,0.026426865385187986,0.935,0.05638217952833026,0.050000000000000044,0.245,0.047494095028847064,0.04749938611621092,0.032933799435930694,0.032913187773093426,0.025000000000000022,0.025534971525762562,0.026102638644079232,0.06453508712066412,0.1115544083150367,0.275802517801701,0.29291763640807605,0.724197482198299,0.43057468336719196,0.38083882446608813,0.06253816593610467,0.243575406331923,0.5447617145202046,0.3226911583228936,0.03662109375,0.146484375,0.23193359375,0.0650630270529739,0.2286487096167342,0.13006585695897166,0.45708587051521565,0.15448867720845888,0.5429141294847843,0.34961756122040444,0.8419119077799316,0.20591495540223848,0.3764384620002059,0.4336729201699267,0.6108041124657935,1.014058070230335,0.7438785797883991,2.043837468996743,1.7038819163505763,1.8824138374961858,1.6957954809663112,1.9315214116032138,1.9799559904650303,1.6582280766035322,1.616818019731723,2.10260860096137,1.6650077635889111,S1
611,0.8759009009009009,-1.4336213230895415e-16,0.04149792162489508,0.88,0.0014217445928720318,0.245,0.002042204214781195,0.022292287736506725,32.0,0.0960960960960961,52.58346394984326,0.82,-0.05512307621812728,0.85,-0.025270717519698643,0.9,0.025018292542235476,0.93,0.05295298949479732,0.050000000000000044,0.245,0.046630847715195455,0.04586637004399368,0.03239969699429158,0.031753788917618236,0.025000000000000022,0.0253193174055667,0.023352543718505987,0.054000814770333305,0.11627733465832708,0.26888166388043017,0.31617065372527203,0.7311183361195698,0.45580053210210514,0.36776763842024107,0.05259322314575344,0.23813593291079932,0.5487676367225853,0.3131799498174079,0.03662109375,0.146484375,0.2197265625,0.060845474570810146,0.201650767965382,0.13844966505599554,0.4588423622302546,0.1632872198799233,0.5411576377697453,0.362582359506729,0.8478903931232794,0.1836962514392939,0.37764321862471206,0.43253384686845064,0.6140446603800441,1.1653960056357497,0.6552555965768446,2.0946597279278514,1.7525025235343252,1.5835345214852525,1.7314672389719348,1.8310988837880875,1.732040234526433,1.6382860667717587,1.490919312198763,1.9616585060234524,1.6351904085365152,S2
612,0.8780421686746979,1.9228260215646536e-16,0.04172190371571393,0.88,0.0030275654754235992,0.245,0.002084975226414847,0.02279254565257928,31.0,0.09337349397590361,52.73561128526641,0.82,-0.05625040293451079,0.8525,-0.025280275999072455,0.905,0.02580178802906591,0.93,0.0541663469424364,0.05249999999999999,0.245,0.046862555964047384,0.04680696871416899,0.032623203658005626,0.03252589461555912,0.025000000000000022,0.025974060363278872,0.0177972440990236,0.043586565476308875,0.10624627230036983,0.2602037752849541,0.3020732157009765,0.7397962247150459,0.42611673210036993,0.35172357818557287,0.042663400947583745,0.23127343430370986,0.5537679941355323,0.30138050271244937,0.03662109375,0.146484375,0.2197265625,0.04940581146538874,0.179421794121645,0.12783788821023173,0.46425516713697784,0.14752337270711494,0.5357448328630222,0.3247670723827354,0.866560232892955,0.1650243134042436,0.3813466948440707,0.42901549648715104,0.6240972893543407,1.1201475501835374,0.47890040170809894,2.0756331292841517,1.6989093152645924,1.7628364297588046,1.678298762005222,1.5387629547641641,1.751268107873318,1.7311348474116204,1.5314763709643884,1.6625477377480486,2.2155737160044158,S1
613,0.8793957703927492,5.3666369770400316e-18,0.04137153003223025,0.88,0.0018465021856169939,0.245,0.0020645016652459935,0.022740937220371196,29.0,0.08761329305135952,52.82539184952977,0.825,-0.05642174498598625,0.855,-0.024594568882506135,0.905,0.02603186434284241,0.935,0.053719619924355574,0.050000000000000044,0.245,0.04644163691294383,0.0462729029146035,0.032197953651390575,0.03219810891606415,0.025000000000000022,0.02486127702239882,0.042872775637329004,0.10402265437636657,0.1388074487208103,0.3367899336701224,0.27334100004122674,0.6632100663298776,0.45502122439936604,0.507817885717381,0.09896046791281364,0.2902711681017261,0.5087495099302417,0.41066349685362896,0.03662109375,0.146484375,0.15869140625,0.10141223771732094,0.354161300644647,0.14282990265981318,0.4988039435432753,0.1435148716922395,0.5011960564567247,0.38775701206937363,0.9952271912704963,0.30318229637901895,0.40466741906769094,0.40626216134797005,0.6907579241940419,1.120803824236377,0.612666790523888,2.0411477730823524,1.7596711546765544,1.875240575704624,1.7216499030410284,1.663814683312172,1.7635885922613586,1.6302719993369423,1.6376087894007967,2.0149030205422647,1.6999519199749322,S1
614,0.8775753012048192,7.691304086258615e-18,0.040183608713934095,0.88,0.002100664846042155,0.245,0.0020390511234473054,0.022644159113496314,25.0,0.07530120481927711,52.72512539184953,0.825,-0.05281855485959516,0.855,-0.022550199983407127,0.9,0.02312068720706295,0.93,0.05259584348662724,0.04500000000000004,0.245,0.0449569577403364,0.0449611596198211,0.031216250544346087,0.031200029601702935,0.025000000000000022,0.024484283996441425,0.03596602114372694,0.11080315528970189,0.11561824549213841,0.35619359612768037,0.2089755898520943,0.6438064038723197,0.36055985648795963,0.5532619650647667,0.10508331700256054,0.3046819493332005,0.497014530498077,0.44035721317665544,0.03662109375,0.146484375,0.1708984375,0.0848871785222368,0.35392555893614136,0.1192878293838569,0.49735439937965487,0.12055689609287243,0.5026456006203452,0.3247319039989661,0.9894732964256322,0.3030081943495608,0.40369981715163106,0.4072272883031293,0.6878699285407496,1.1037551414188997,0.7358326386730043,2.031850713513267,1.6904762504791684,1.8189720327529397,1.6383730232935527,1.7144906884372437,1.9379419794061366,1.5950491749820008,1.698669046162043,2.128231705849268,2.03688192726104,S1
615,0.8764114114114103,7.468166892373426e-17,0.04099980299088124,0.88,0.003464299556753314,0.245,0.001984526073497484,0.0222575427473655,24.0,0.07207207207207207,52.64271159874601,0.82,-0.05640864943292621,0.85375,-0.023061898291769772,0.9,0.02432166371154368,0.93,0.052971746726887224,0.04625000000000001,0.245,0.046011071312287107,0.04602472664556283,0.03218407596785982,0.032192646671867976,0.025000000000000022,0.024972380215147694,0.018932439917998152,0.0797119863177137,0.0843680970137827,0.3552182721267171,0.1531424806619233,0.6447817278732829,0.25644301759370414,0.5509124355901832,0.07669432623542102,0.3039625277990183,0.49760768719054593,0.4388434258567419,0.03662109375,0.146484375,0.18310546875,0.04811572319448363,0.24433437935324534,0.09568810677141974,0.48590964922174074,0.10123761167166735,0.5140903507782592,0.24504144163757074,0.9451833680327654,0.21860075189075473,0.39602714311582693,0.41481483010273446,0.6653562492501778,1.2086666699943343,0.553266021091519,1.9859154836690123,1.6546987281457683,1.657756489704908,1.692229873881022,1.676577215271729,1.8409187051861384,1.7635885922613588,2.0149030205422647,1.7560413866259759,2.586689344097943,S1
616,0.877560240963855,-8.794839020373981e-17,0.04125024197240109,0.88,0.002812404185206452,0.245,0.002001211286977874,0.02202312085600942,23.0,0.06927710843373494,52.71943573667709,0.8235,-0.05570058120946279,0.855,-0.02604832246434924,0.905,0.024351451695571347,0.9315000000000001,0.05114716004542372,0.050000000000000044,0.245,0.0462648782441071,0.04548048820349777,0.03212167948904051,0.03170041529263772,0.025000000000000022,0.025934280110562258,0.007758369038899061,0.03455696109341343,0.06666007527360586,0.29691416020098116,0.15784951102730907,0.7030858397990188,0.23226795533981398,0.42230143660104974,0.033973278160241774,0.2599877197986655,0.5324418054595953,0.35227628964841096,0.03662109375,0.146484375,0.18310546875,0.02498834250960936,0.14793511928088318,0.08099526427853469,0.4795053564526718,0.08791893696778465,0.5204946435473282,0.1939025437559287,0.9212493584654358,0.13796477999441714,0.39170781329947607,0.4190357053058796,0.65297568195542,1.1559486611971004,0.4163823916872629,1.9820524411125586,1.6383077568637257,1.697051517686436,1.5966289541415193,1.5318019447911289,1.751268107873318,1.9980959022258835,2.128231705849268,1.8763168572561182,1.7600107709134747,S2
617,0.8765512048192773,1.0366540290174654e-17,0.04200151520493986,0.88,0.003658133800819363,0.245,0.0019976163449929333,0.0216512138642666,21.0,0.06325301204819277,52.63738847359537,0.82,-0.053247857027850065,0.85,-0.0254676577625928,0.905,0.025640112503578505,0.93,0.05048310372214754,0.05500000000000005,0.245,0.04723610453901199,0.046146091425562114,0.03305931557555526,0.03246737252749016,0.025000000000000022,0.025799087589026826,0.020550606845472295,0.09080598429507113,0.07379320300727919,0.32606649933738197,0.1525201507326435,0.673933500662618,0.24686396058539498,0.4838259249863528,0.08691685812667788,0.28221704083603577,0.5151762464649814,0.39462383664272804,0.03662109375,0.146484375,0.15869140625,0.049770792865822554,0.3188934369970701,0.07774449717727619,0.4981276866395944,0.07832893391776337,0.5018723133604057,0.2058442239608621,0.9925386863926838,0.27679307971863903,0.404216119539635,0.4067125386500047,0.6894095475001105,1.1759018353410955,0.3367005765712061,1.9557339784219203,1.659562299616669,1.8159402674252698,1.8615552311635968,1.6197739217647624,1.859582065566816,1.6199092123013958,1.8273504143307577,2.0794415416798357,1.8607523407150064,S1
618,0.8795921450151059,-1.204139171723357e-16,0.041681328556482614,0.88,0.0012855894878607277,0.245,0.002016973430212161,0.021556804456273924,21.0,0.0634441087613293,52.87590909090908,0.825,-0.052685163946089374,0.855,-0.024951992534819445,0.91,0.02669953640433742,0.935,0.05125863674417519,0.05500000000000005,0.245,0.04676334340383562,0.04610189555484318,0.03258121046722832,0.032343426303559214,0.025000000000000022,0.02605036349738421,0.01664368670492438,0.10683000036177295,0.05503908346178976,0.3532766153543964,0.10075691624392588,0.6467233846456036,0.17243968641064003,0.5462561332121733,0.10150007405820251,0.302528774230637,0.49878748605529977,0.4358366112241627,0.03662109375,0.13427734375,0.15869140625,0.033662799563217445,0.3004995490762213,0.05601572372258116,0.5000386164615532,0.05600707187462263,0.49996138353844677,0.14568559516042123,1.000154477776983,0.262748459175422,0.4054908520844876,0.4054393634690718,0.6932244164656675,1.1965573552768822,0.38587535355862146,1.9774677688710027,1.5618410658287103,1.7471551629913011,1.532611316041385,1.4860838317282616,1.7621589994517644,1.572880316700303,1.6094379124341005,1.4384801142904609,1.9218125974762528,S1
